Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2026-03-22T23:49:42.209Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Lateral Raise,0,15,15,0,10,10,1,10,lb,20,lb,0,2026-03-23T00:33:03.556Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers","RPE 10+ - failure + partials, slightly cheat up once needed but always control lowering. Slight lean forward once needed with dumbbells in hammer hold. Push out don’t lift the weight"
2026-03-22T23:49:42.209Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Upright Row,1,5,2,0,,,0,45,lb,15,lb,0,2026-03-23T00:35:22.871Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",RPE 10
2026-03-22T23:49:42.209Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Upright Row,0,20,10,0,10,9.5,1,10,lb,25,lb,0,2026-03-23T00:38:28.986Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",RPE 10
2026-03-22T23:49:42.209Z,GVS Ravage ,Week 2 - Day 3 - Bro Day A,Upright Row,0,20,16,0,10,10,1,10,lb,20,lb,0,2026-03-23T00:41:10.776Z,Deltoid Lateral,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Anterior,Infraspinatus,Serratus Anterior,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",RPE 10
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,1,,3,0,,,0,,,90,lb,0,2026-03-22T01:29:14.805Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior","RPE 10 - shoulder width, controlled lowering. Tuck elbows slightly on descent, pausing at the bottom and exploding upwards"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,1,3,1,0,,,0,90,lb,130,lb,0,2026-03-22T01:33:16.541Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior","RPE 10 - shoulder width, controlled lowering. Tuck elbows slightly on descent, pausing at the bottom and exploding upwards"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,6,0,8,9.5,1,0,lb,130,lb,0,2026-03-22T01:41:13.663Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior","RPE 10 - shoulder width, controlled lowering. Tuck elbows slightly on descent, pausing at the bottom and exploding upwards"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,5,0,8,10,1,0,lb,130,lb,0,2026-03-22T01:46:42.865Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior","RPE 10 - shoulder width, controlled lowering. Tuck elbows slightly on descent, pausing at the bottom and exploding upwards"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Machine Close Grip Larsen Press,0,8,4,0,8,10,1,0,lb,120,lb,0,2026-03-22T02:01:36.512Z,"Triceps Brachii,Pectoralis Major Sternal Head","Pectoralis Major Clavicular Head,Deltoid Anterior,Serratus Anterior","RPE 10 - shoulder width, controlled lowering. Tuck elbows slightly on descent, pausing at the bottom and exploding upwards"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Narrow Pulldown,1,,2,0,,,0,,,87.5,lb,0,2026-03-22T01:28:06.238Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior","RPE 10 - controlled eccentric, minimal swinging"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Narrow Pulldown,1,2,2,0,,,0,87.5,lb,97.5,lb,0,2026-03-22T01:32:50.664Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior","RPE 10 - controlled eccentric, minimal swinging"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Narrow Pulldown,0,12,12,0,8,6.5,1,0,lb,97.5,lb,0,2026-03-22T01:43:02.484Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior","RPE 10 - controlled eccentric, minimal swinging"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Narrow Pulldown,0,12,14,0,9,9.5,1,0,lb,100,lb,0,2026-03-22T01:51:30.002Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior","RPE 10 - controlled eccentric, minimal swinging"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Narrow Pulldown,0,15,16,1,9,10,1,0,lb,100,lb,0,2026-03-22T02:05:53.439Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Trapezius Middle Fibers,Trapezius Lower Fibers,Teres Major,Deltoid Posterior","RPE 10 - controlled eccentric, minimal swinging"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Reverse Grip Bench,0,12,7,0,9,9,1,0,lb,90,lb,0,2026-03-22T02:09:05.281Z,"Pectoralis Major Clavicular Head,Triceps Brachii","Deltoid Anterior,Pectoralis Major Sternal Head",RPE 9 - tuck elbows slightly
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Smith Reverse Grip Bench,0,12,11,0,9,9,1,0,lb,80,lb,0,2026-03-22T02:13:34.048Z,"Pectoralis Major Clavicular Head,Triceps Brachii","Deltoid Anterior,Pectoralis Major Sternal Head",RPE 9 - tuck elbows slightly
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Wide Pull Up,0,15,1,0,9,10,1,0,lb,0,lb,0,2026-03-22T02:09:48.891Z,Latissimus Dorsi,"Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Serratus Anterior,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",RPE 10 - Control Eccentric
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Wide Pull Up,0,15,1,0,9,10,1,0,lb,0,lb,0,2026-03-22T02:14:34.385Z,Latissimus Dorsi,"Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Serratus Anterior,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",RPE 10 - Control Eccentric
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Cable Crossover,0,15,15,0,10,6.5,1,10,lb,15,lb,0,2026-03-22T02:19:20.651Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head",RPE 10 - Big stretch & squeeze.
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Cable Crossover,0,15,15,0,10,6.5,1,10,lb,17.5,lb,0,2026-03-22T02:25:59.660Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head",RPE 10 - Big stretch & squeeze.
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Bent Over One Arm Row,0,15,15,0,10,9,1,37.5,lb,45,lb,0,2026-03-22T02:30:05.375Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head","RPE 10 - Slight momentum, let scapula protract and retract"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,Bent Over One Arm Row,0,15,11,0,10,9.5,1,37.5,lb,45,lb,0,2026-03-22T02:35:48.199Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Infraspinatus,Teres Major,Teres Minor,Brachialis,Brachioradialis,Deltoid Posterior,Pectoralis Major Sternal Head","RPE 10 - Slight momentum, let scapula protract and retract"
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,"Pullover, Cable",1,5,10,0,,,0,10,lb,17.5,lb,0,2026-03-22T02:40:35.791Z,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii","Failure + partials. Stretch + squeeze. Can bend elbows slightly as I pull, keep chest tilted up while pulling. Try two handles "
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,"Pullover, Cable",0,20,20,0,10,7,1,12.5,lb,20,lb,0,2026-03-22T02:45:40.593Z,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii","Failure + partials. Stretch + squeeze. Can bend elbows slightly as I pull, keep chest tilted up while pulling. Try two handles "
2026-03-22T01:08:13.636Z,GVS Ravage ,Week 2 - Day 2 - Torso A,"Pullover, Cable",0,20,20,0,10,7.5,1,12.5,lb,25,lb,0,2026-03-22T02:45:42.842Z,Latissimus Dorsi,"Deltoid Posterior,Levator Scapulae,Pectoralis Major Sternal Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii","Failure + partials. Stretch + squeeze. Can bend elbows slightly as I pull, keep chest tilted up while pulling. Try two handles "
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Hack Squat, Smith Machine",1,5,3,0,,,0,62.5,lb,90,lb,0,2026-03-19T13:44:28.349Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Hack Squat, Smith Machine",1,3,2,0,,,0,90,lb,110,lb,0,2026-03-19T13:45:20.474Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,10,6,1,9,8,1,80,lb,110,lb,0,2026-03-19T13:48:16.781Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,15,10,1,8,8,1,57.5,lb,90,lb,0,2026-03-19T13:52:49.649Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Hack Squat, Smith Machine",0,15,8,1,8,8,1,57.5,lb,90,lb,0,2026-03-19T14:00:28.313Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Stiff Leg Deadlift, Dumbbell",0,15,11,1,9,9,1,65,lb,50,lb,0,2026-03-19T13:21:38.123Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Hamstrings",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,"Stiff Leg Deadlift, Dumbbell",0,15,10,1,9,9,1,65,lb,50,lb,0,2026-03-19T13:36:05.233Z,Erector Spinae,"Adductor Magnus,Gluteus Maximus,Hamstrings",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Walking Lunge,1,,2,0,,,0,,,25,lb,0,2026-03-19T14:01:33.408Z,Quadriceps,"Gastrocnemius,Gluteus Maximus,Hamstrings,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Walking Lunge,0,30,30,1,9,9.5,1,0,lb,15,lb,0,2026-03-19T14:06:27.801Z,Quadriceps,"Gastrocnemius,Gluteus Maximus,Hamstrings,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Walking Lunge,0,30,18,1,9,10,1,0,lb,15,lb,0,2026-03-19T14:12:41.662Z,Quadriceps,"Gastrocnemius,Gluteus Maximus,Hamstrings,Soleus",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Lying Leg Curl,1,5,1,0,,,0,31.25,lb,90,lb,0,2026-03-19T14:15:06.002Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Lying Leg Curl,0,12,7,1,10,10,1,40,lb,90,lb,0,2026-03-19T14:16:59.907Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-03-19T13:11:37.808Z,GVS Ravage ,Week 2 - Day 1 - Legs A,Lying Leg Curl,0,12,9,1,10,10,1,40,lb,82.5,lb,0,2026-03-19T14:19:11.858Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",1,5,2,0,,,0,47.5,lb,60,lb,0,2026-02-27T01:18:19.466Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,60,lb,60,lb,0,2026-02-27T01:31:41.164Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,60,lb,60,lb,0,2026-02-27T01:31:41.400Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,60,lb,60,lb,0,2026-02-27T01:43:53.876Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Bench Press, Dumbbell",0,8,8,0,,,0,60,lb,60,lb,0,2026-02-27T01:50:10.779Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,Bent Over Row,1,5,3,0,,,0,90,lb,95,lb,0,2026-02-27T01:21:06.730Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,Bent Over Row,1,3,2,0,,,0,95,lb,115,lb,0,2026-02-27T01:24:03.378Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,Bent Over Row,0,10,10,0,,,0,115,lb,115,lb,0,2026-02-27T01:27:01.918Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,Bent Over Row,0,10,6,0,,,0,115,lb,115,lb,0,2026-02-27T01:32:19.716Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,Bent Over Row,0,10,4,0,,,0,115,lb,115,lb,0,2026-02-27T01:45:14.354Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",1,5,2,0,,,0,63.75,lb,80,lb,0,2026-02-27T01:53:42.871Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,80,lb,80,lb,0,2026-02-27T01:56:49.965Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,80,lb,80,lb,0,2026-02-27T02:01:13.954Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,80,lb,80,lb,0,2026-02-27T02:11:34.635Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Shoulder Press, Leverage Machine",0,8,8,0,,,0,80,lb,80,lb,0,2026-02-27T02:11:58.974Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",1,5,2,0,,,0,120,lb,150,lb,0,2026-02-27T01:47:03.030Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,151.25,lb,150,lb,0,2026-02-27T01:51:13.603Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,151.25,lb,150,lb,0,2026-02-27T01:57:36.278Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-27T01:14:27.140Z,SBS Novice Hypertrophy 5x,Day 1,"Lat Pulldown, Leverage Machine",0,8,8,0,,,0,151.25,lb,150,lb,0,2026-02-27T02:02:19.249Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,1,5,2,0,,,0,20,lb,30,lb,0,2026-02-22T23:41:38.528Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,10,8,0,,,0,25,lb,30,lb,0,2026-02-22T23:49:41.863Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,10,4,0,,,0,25,lb,30,lb,0,2026-02-22T23:58:06.371Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,10,3,0,,,0,25,lb,30,lb,0,2026-02-23T00:04:45.068Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Concentration Curl,0,10,4,0,,,0,25,lb,30,lb,0,2026-02-23T00:15:27.109Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,1,5,2,0,,,0,20,lb,40,lb,0,2026-02-22T23:45:43.914Z,Triceps Brachii,,
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,8,13,0,,,0,20,lb,40,lb,0,2026-02-22T23:51:59.768Z,Triceps Brachii,,
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,8,12,0,,,0,20,lb,40,lb,0,2026-02-22T23:59:58.203Z,Triceps Brachii,,
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,8,13,0,,,0,20,lb,40,lb,0,2026-02-23T00:06:57.943Z,Triceps Brachii,,
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Skullcrusher,0,8,16,0,,,0,20,lb,40,lb,0,2026-02-23T00:17:39.602Z,Triceps Brachii,,
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,1,5,2,0,,,0,20,lb,25,lb,0,2026-02-23T00:24:43.142Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,10,0,,,0,27.5,lb,25,lb,0,2026-02-23T00:28:23.284Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,10,0,,,0,27.5,lb,25,lb,0,2026-02-23T00:36:12.732Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Lateral Raise,0,10,10,0,,,0,27.5,lb,25,lb,0,2026-02-23T00:41:23.509Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",1,5,3,0,,,0,117.5,lb,75,lb,0,2026-02-23T00:43:15.343Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",1,2,2,0,,,0,75,lb,165,lb,0,2026-02-23T00:44:54.874Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,3,0,,,0,147.5,lb,165,lb,0,2026-02-23T00:51:32.176Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,6,0,,,0,147.5,lb,150,lb,0,2026-02-23T01:02:15.987Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,7,0,,,0,147.5,lb,150,lb,0,2026-02-23T01:07:28.308Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,"Shrug, Smith Machine",0,8,8,0,,,0,147.5,lb,150,lb,0,2026-02-23T01:20:36.508Z,Trapezius Upper Fibers,"Levator Scapulae,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,1,5,2,0,,,0,15,lb,25,lb,0,2026-02-23T00:55:15.831Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,10,10,0,,,0,20,lb,25,lb,0,2026-02-23T00:59:23.672Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,10,8,0,,,0,20,lb,25,lb,0,2026-02-23T01:03:22.475Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,10,10,0,,,0,20,lb,25,lb,0,2026-02-23T01:11:04.005Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Incline Chest Fly,0,10,10,0,,,0,20,lb,25,lb,0,2026-02-23T01:20:40.502Z,Pectoralis Major Clavicular Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Sternal Head",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,1,5,2,0,,,0,37.5,lb,52.5,lb,0,2026-02-23T00:26:06.637Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-02-22T23:37:46.695Z,SBS Novice Hypertrophy 5x,Day 5,Standing Row Rear Delt With Rope,0,8,10,0,,,0,47.5,lb,52.5,lb,0,2026-02-23T00:33:20.003Z,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
